SRK_pok,pokemon_name,type_1,type_2,height,weight,hit_points,attack,defense,total_stats,capture_rate,generation,base_happiness,base_experience,exp_type,evolves_from,mega_evolution,alolan_form,galarian_form,forms_switchable,legendary,mythical,genderless,female_rate,egg_cycles,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fighting,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy
678,Meowstic Female,Psychic, ,0.6,8.5,74,48,76,466,75,5,70,163,Medium Fast,Espurr,False,False,False,False,False,False,False,0.5,20,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
679,Honedge,Steel,Ghost,0.8,2.0,45,80,100,325,180,6,70,65,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,0.5,0.25,0.5,2.0,0.5,2.0,0.5,0.5
680,Doublade,Steel,Ghost,0.8,4.5,59,110,150,448,90,6,70,157,Medium Fast,Honedge,False,False,False,False,False,False,False,0.5,20,0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,0.5,0.25,0.5,2.0,0.5,2.0,0.5,0.5
681,Aegislash Blade Form,Steel,Ghost,1.7,53.0,50,140,70,530,45,6,70,234,Medium Fast,Doublade,False,False,False,True,False,False,False,0.5,20,0.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.5,0.5,0.25,0.5,2.0,0.5,2.0,0.5,0.5
682,Spritzee,Fairy, ,0.2,0.5,78,52,60,341,200,6,70,68,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
683,Aromatisse,Fairy, ,0.8,15.5,101,72,72,462,140,6,70,162,Medium Fast,Spritzee,False,False,False,False,False,False,False,0.5,20,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
684,Swirlix,Fairy, ,0.4,3.5,62,48,66,341,200,6,70,68,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
685,Slurpuff,Fairy, ,0.8,5.0,82,80,86,480,140,6,70,168,Medium Fast,Swirlix,False,False,False,False,False,False,False,0.5,20,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
686,Inkay,Dark,Psychic,0.4,3.5,53,54,53,288,190,6,70,58,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0
687,Malamar,Dark,Psychic,1.5,47.0,86,92,88,482,80,6,70,169,Medium Fast,Inkay,False,False,False,False,False,False,False,0.5,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0
688,Binacle,Rock,Water,0.5,31.0,42,52,67,306,120,6,70,61,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
689,Barbaracle,Rock,Water,1.3,96.0,72,105,115,500,45,6,70,175,Medium Fast,Binacle,False,False,False,False,False,False,False,0.5,20,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
690,Skrelp,Poison,Water,0.5,7.3,50,60,60,320,225,6,70,64,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
691,Dragalge,Poison,Dragon,1.8,81.5,65,75,90,494,55,6,70,173,Medium Fast,Skrelp,False,False,False,False,False,False,False,0.5,20,1.0,0.5,0.5,0.5,0.25,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0
692,Clauncher,Water, ,0.5,8.3,50,53,62,330,225,6,70,66,Slow, ,False,False,False,False,False,False,False,0.5,15,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
693,Clawitzer,Water, ,1.3,35.3,71,73,88,500,55,6,70,100,Slow,Clauncher,False,False,False,False,False,False,False,0.5,15,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
694,Helioptile,Electric,Normal,0.5,6.0,44,38,33,289,190,6,70,58,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0
695,Heliolisk,Electric,Normal,1.0,21.0,62,55,52,481,75,6,70,168,Medium Fast,Helioptile,False,False,False,False,False,False,False,0.5,20,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0
696,Tyrunt,Rock,Dragon,0.8,26.0,58,89,77,362,45,6,70,72,Medium Fast, ,False,False,False,False,False,False,False,0.125,30,0.5,0.25,1.0,0.5,1.0,2.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0
697,Tyrantrum,Rock,Dragon,2.5,270.0,82,121,119,521,45,6,70,182,Medium Fast,Tyrunt,False,False,False,False,False,False,False,0.125,30,0.5,0.25,1.0,0.5,1.0,2.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0
698,Amaura,Rock,Ice,1.3,25.2,77,59,50,362,45,6,70,72,Medium Fast, ,False,False,False,False,False,False,False,0.125,30,0.5,1.0,2.0,1.0,2.0,0.5,4.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0
699,Aurorus,Rock,Ice,2.7,225.0,123,77,72,521,45,6,70,104,Medium Fast,Amaura,False,False,False,False,False,False,False,0.125,30,0.5,1.0,2.0,1.0,2.0,0.5,4.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0
700,Sylveon,Fairy, ,1.0,23.5,95,65,65,525,45,6,70,184,Medium Fast,Eevee,False,False,False,False,False,False,False,0.125,35,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
701,Hawlucha,Fighting,Flying,0.8,21.5,78,92,75,500,100,6,70,175,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,1.0,1.0,1.0,2.0,0.5,2.0,0.5,1.0,0.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,1.0,2.0
702,Dedenne,Electric,Fairy,0.2,2.2,67,58,57,431,180,6,70,151,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,1.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0
703,Carbink,Rock,Fairy,0.3,5.7,50,50,150,500,60,6,70,100,Slow, ,False,False,False,False,False,False,True,0.0,25,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,4.0,1.0
704,Goomy,Dragon, ,0.3,2.8,45,50,35,300,45,6,35,60,Slow, ,False,False,False,False,False,False,False,0.5,40,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
705,Sliggoo,Dragon, ,0.8,17.5,68,75,53,452,45,6,35,158,Slow,Goomy,False,False,False,False,False,False,False,0.5,40,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
706,Goodra,Dragon, ,2.0,150.5,90,100,70,600,45,6,35,270,Slow,Sliggoo,False,False,False,False,False,False,False,0.5,40,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
707,Klefki,Steel,Fairy,0.2,3.0,57,80,91,470,75,6,70,165,Fast, ,False,False,False,False,False,False,False,0.5,20,0.5,2.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,0.5,0.25,0.5,1.0,0.0,0.5,1.0,0.5
708,Phantump,Ghost,Grass,0.4,7.0,43,70,48,309,120,6,70,62,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
709,Trevenant,Ghost,Grass,1.5,71.0,85,110,76,474,60,6,70,166,Medium Fast,Phantump,False,False,False,False,False,False,False,0.5,20,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
710,Average Size Pumpkaboo,Ghost,Grass,0.4,5.0,49,66,70,335,120,6,70,67,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
711,Average Size Gourgeist,Ghost,Grass,0.9,12.5,65,90,122,494,60,6,70,173,Medium Fast,Pumpkaboo,False,False,False,False,False,False,False,0.5,20,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
712,Bergmite,Ice, ,1.0,99.5,55,69,85,304,190,6,70,61,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
713,Avalugg,Ice, ,2.0,505.0,95,117,184,514,55,6,70,180,Medium Fast,Bergmite,False,False,False,False,False,False,False,0.5,20,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
714,Noibat,Flying,Dragon,0.5,8.0,40,30,35,245,190,6,70,49,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0
715,Noivern,Flying,Dragon,1.5,85.0,85,70,80,535,45,6,70,187,Medium Fast,Noibat,False,False,False,False,False,False,False,0.5,20,1.0,0.5,0.5,1.0,0.25,4.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0
716,Xerneas,Fairy, ,3.0,215.0,126,131,95,680,45,6,0,306,Slow, ,False,False,False,True,True,False,True,0.0,120,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
717,Yveltal,Dark,Flying,5.8,203.0,126,131,95,680,45,6,0,306,Slow, ,False,False,False,False,True,False,True,0.0,120,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0
718,Zygarde,Dragon,Ground,5.0,305.0,108,100,121,600,3,6,0,270,Slow, ,False,False,False,False,True,False,True,0.0,120,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0
719,Diancie,Rock,Fairy,0.7,8.8,50,100,150,600,3,6,70,270,Slow, ,False,False,False,True,False,True,True,0.0,25,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,4.0,1.0
720,Hoopa,Psychic,Ghost,0.5,9.0,80,110,60,600,3,6,100,270,Slow, ,False,False,False,False,False,True,True,0.0,120,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,4.0,1.0,4.0,1.0,1.0
721,Volcanion,Fire,Water,1.7,195.0,80,110,120,600,3,6,100,270,Slow, ,False,False,False,False,False,True,True,0.0,120,1.0,0.25,1.0,2.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.25,0.5
722,Rowlet,Grass,Flying,0.3,1.5,68,55,55,320,45,7,70,64,Medium Slow, ,False,False,False,False,False,False,False,0.125,15,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
723,Dartrix,Grass,Flying,0.7,16.0,78,75,75,420,45,7,70,147,Medium Slow,Rowlet,False,False,False,False,False,False,False,0.125,15,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
724,Decidueye,Grass,Ghost,1.6,36.6,78,107,75,530,45,7,70,239,Medium Slow,Dartrix,False,False,False,False,False,False,False,0.125,15,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
725,Litten,Fire, ,0.4,4.3,45,65,40,320,45,7,70,64,Medium Slow, ,False,False,False,False,False,False,False,0.125,15,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
726,Torracat,Fire, ,0.7,25.0,65,85,50,420,45,7,70,147,Medium Slow,Litten,False,False,False,False,False,False,False,0.125,15,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
727,Incineroar,Fire,Dark,1.8,83.0,95,115,90,530,45,7,70,239,Medium Slow,Torracat,False,False,False,False,False,False,False,0.125,15,1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,0.5,1.0
728,Popplio,Water, ,0.4,7.5,50,54,54,320,45,7,70,64,Medium Slow, ,False,False,False,False,False,False,False,0.125,15,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
729,Brionne,Water, ,0.6,17.5,60,69,69,420,45,7,70,147,Medium Slow,Popplio,False,False,False,False,False,False,False,0.125,15,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
730,Primarina,Water,Fairy,1.8,44.0,80,74,74,530,45,7,70,239,Medium Slow,Brionne,False,False,False,False,False,False,False,0.125,15,1.0,0.5,0.5,2.0,2.0,0.5,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0
731,Pikipek,Normal,Flying,0.3,1.2,35,75,30,265,255,7,70,53,Medium Fast, ,False,False,False,False,False,False,False,0.5,15,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
732,Trumbeak,Normal,Flying,0.6,14.8,55,85,50,355,120,7,70,124,Medium Fast,Pikipek,False,False,False,False,False,False,False,0.5,15,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
733,Toucannon,Normal,Flying,1.1,26.0,80,120,75,485,45,7,70,218,Medium Fast,Trumbeak,False,False,False,False,False,False,False,0.5,15,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
734,Yungoos,Normal, ,0.4,6.0,48,70,30,253,255,7,70,51,Medium Fast, ,False,False,False,False,False,False,False,0.5,15,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
735,Gumshoos,Normal, ,0.7,14.2,88,110,60,418,127,7,70,146,Medium Fast,Yungoos,False,False,False,False,False,False,False,0.5,15,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
736,Grubbin,Bug, ,0.4,4.4,47,62,45,300,255,7,70,60,Medium Fast, ,False,False,False,False,False,False,False,0.5,15,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
737,Charjabug,Bug,Electric,0.5,10.5,57,82,95,400,120,7,70,140,Medium Fast,Grubbin,False,False,False,False,False,False,False,0.5,15,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
738,Vikavolt,Bug,Electric,1.5,45.0,77,70,90,500,45,7,70,225,Medium Fast,Charjabug,False,False,False,False,False,False,False,0.5,15,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
739,Crabrawler,Fighting, ,0.6,7.0,47,82,57,338,225,7,70,68,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
740,Crabominable,Fighting,Ice,1.7,180.0,97,132,77,478,60,7,70,167,Medium Fast,Crabrawler,False,False,False,False,False,False,False,0.5,20,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,2.0,2.0,0.5,1.0,1.0,1.0,0.5,2.0,2.0
741,Oricorio Baile Style,Fire,Flying,0.6,3.4,75,70,70,476,45,7,70,167,Medium Fast, ,False,False,False,False,False,False,False,0.75,20,1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5
742,Cutiefly,Bug,Fairy,0.1,0.2,40,45,40,304,190,7,70,61,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,1.0,2.0,1.0,1.0,0.5,1.0,0.25,2.0,0.5,2.0,1.0,0.5,2.0,1.0,0.0,0.5,2.0,1.0
743,Ribombee,Bug,Fairy,0.2,0.5,60,55,60,464,75,7,70,162,Medium Fast,Cutiefly,False,False,False,False,False,False,False,0.5,20,1.0,2.0,1.0,1.0,0.5,1.0,0.25,2.0,0.5,2.0,1.0,0.5,2.0,1.0,0.0,0.5,2.0,1.0
744,Rockruff,Rock, ,0.5,9.2,45,65,40,280,190,7,70,56,Medium Fast, ,False,False,False,False,False,False,False,0.5,15,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
745,Lycanroc Dusk,Rock, ,0.8,25.0,75,117,65,487,90,7,70,170,Medium Fast,Rockruff,False,False,False,False,False,False,False,0.5,15,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
746,Wishiwashi School,Water, ,8.2,78.6,45,140,130,620,60,7,70,217,Fast, ,False,False,False,False,False,False,False,0.5,15,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
747,Mareanie,Poison,Water,0.4,8.0,50,53,62,305,190,7,70,61,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
748,Toxapex,Poison,Water,0.7,14.5,50,63,152,495,75,7,70,173,Medium Fast,Mareanie,False,False,False,False,False,False,False,0.5,20,1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
749,Mudbray,Ground, ,1.0,110.0,70,100,70,385,190,7,70,77,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
750,Mudsdale,Ground, ,2.5,920.0,100,125,100,500,60,7,70,175,Medium Fast,Mudbray,False,False,False,False,False,False,False,0.5,20,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
751,Dewpider,Water,Bug,0.3,4.0,38,40,52,269,200,7,70,54,Medium Fast, ,False,False,False,False,False,False,False,0.5,15,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
752,Araquanid,Water,Bug,1.8,82.0,68,70,92,454,100,7,70,159,Medium Fast,Dewpider,False,False,False,False,False,False,False,0.5,15,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
753,Fomantis,Grass, ,0.3,1.5,40,55,35,250,190,7,70,50,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
754,Lurantis,Grass, ,0.9,18.5,70,105,90,480,75,7,70,168,Medium Fast,Fomantis,False,False,False,False,False,False,False,0.5,20,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
755,Morelull,Grass,Fairy,58.0,1.5,40,35,55,285,190,7,70,57,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0
756,Shiinotic,Grass,Fairy,1.0,11.5,60,45,80,405,75,7,70,142,Medium Fast,Morelull,False,False,False,False,False,False,False,0.5,20,1.0,2.0,0.5,0.5,0.5,2.0,0.5,4.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0
757,Salandit,Poison,Fire,0.6,4.8,48,44,40,320,120,7,70,64,Medium Fast, ,False,False,False,False,False,False,False,0.125,20,1.0,0.5,2.0,1.0,0.25,0.5,0.5,0.5,4.0,1.0,2.0,0.25,2.0,1.0,1.0,1.0,0.5,0.25
758,Salazzle,Poison,Fire,1.2,22.2,68,64,60,480,45,7,70,168,Medium Fast,Salandit,False,False,False,False,False,False,False,1.0,20,1.0,0.5,2.0,1.0,0.25,0.5,0.5,0.5,4.0,1.0,2.0,0.25,2.0,1.0,1.0,1.0,0.5,0.25
759,Stufful,Normal,Fighting,0.5,6.8,70,75,50,340,140,7,70,68,Medium Fast, ,False,False,False,False,False,False,False,0.5,15,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,0.0,1.0,0.5,1.0,2.0
760,Bewear,Normal,Fighting,2.1,135.0,120,125,80,500,70,7,70,175,Medium Fast,Stufful,False,False,False,False,False,False,False,0.5,15,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,0.0,1.0,0.5,1.0,2.0
761,Bounsweet,Grass, ,0.3,3.2,42,30,38,210,235,7,70,42,Medium Slow, ,False,False,False,False,False,False,False,1.0,20,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
762,Steenee,Grass, ,0.7,8.2,52,40,48,290,120,7,70,102,Medium Slow,Bounsweet,False,False,False,False,False,False,False,1.0,20,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
763,Tsareena,Grass, ,1.2,21.4,72,120,98,510,45,7,70,230,Medium Slow,Steenee,False,False,False,False,False,False,False,1.0,20,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
764,Comfey,Fairy, ,0.1,0.3,51,52,90,485,60,7,70,170,Fast, ,False,False,False,False,False,False,False,0.75,20,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
765,Oranguru,Normal,Psychic,1.5,76.0,90,60,80,490,45,7,70,172,Slow, ,False,False,False,False,False,False,False,0.5,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,2.0,1.0,1.0
766,Passimian,Fighting, ,2.0,82.8,100,120,90,490,45,7,70,172,Slow, ,False,False,False,False,False,False,False,0.5,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
767,Wimpod,Bug,Water,0.5,12.0,25,35,40,230,90,7,70,46,Medium Fast, ,False,False,False,False,False,False,False,0.5,20,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
768,Golisopod,Bug,Water,2.0,108.0,75,125,140,530,45,7,70,186,Medium Fast,Wimpod,False,False,False,False,False,False,False,0.5,20,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
769,Sandygast,Ghost,Ground,0.5,70.0,55,55,80,320,140,7,70,64,Medium Fast, ,False,False,False,False,False,False,False,0.5,15,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0
770,Palossand,Ghost,Ground,1.3,250.0,85,75,110,480,60,7,70,168,Medium Fast,Sandygast,False,False,False,False,False,False,False,0.5,15,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0
771,Pyukumuku,Water, ,0.3,1.2,55,60,130,410,60,7,70,144,Fast, ,False,False,False,False,False,False,False,0.5,15,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
772,Type: Null,Normal, ,1.9,120.5,95,95,95,534,3,7,0,107,Slow, ,False,False,False,False,True,False,True,0.0,120,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
773,Silvally,Normal, ,2.3,100.5,95,95,95,570,3,7,0,257,Slow,Type Null,False,False,False,False,True,False,True,0.0,120,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
774,Minior Blue,Rock,Flying,0.3,0.3,60,100,60,500,30,7,70,175,Medium Slow, ,False,False,False,False,False,False,True,0.0,25,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0
